"postId","link","text","timestamp","reactionLikeCount","reactionLoveCount","reactionSadCount","reactionAngryCount","reactionWowCount","reactionHahaCount","comments"
"122146516394935198",,"#GreyhoundFreedomWall6640

[random]

Hindi po ito pangbabash. First year student lang po ako na nandun sa event sa SP about drug awareness. Napanood ko yung dalawang short film entries, both maganda naman, pero nagtataka lang ako bakit yung una na pinakita sa LED ay 2nd place? Medyo di ko po gets.

Sa context of the story, unique yung imagination na pinakita nila about sa mga negative at possible na mangyayari. Meron pa silang pinakitang positive effect kapag nag “NO.”
�Sa technical, ang ganda ng sound effects, malinaw yung boses, malinaw yung camera, lahat ng kailangan ipakita, naipakita. Nangilabot pa nga ako nung ginamit nila yung kantang Hall of Fame. Kung alam niyo lang yung meaning ng kanta, sobrang connect siya sa kwento na ginawa nila.

Sa cinematography, medyo di ako fully satisfied pero okay naman yung ibang shots.
�Sa acting, ang galing nung actor! Proud ako sayo, kuya!

Basta masasabi ko lang… bakit?Ano yung mali? Pero ayun, congrats pa rin po! Para sa’kin, kayo yung panalo!","1763903770",,"3",,,,,
"122146516076935198",,"#GreyhoundFreedomWall6639

[Confession]

I have this ex na nursing student. I think 4th year na siya ngayon. We don’t talk to each other anymore, not even through messages, but we’re still friends on fb. We sometimes see and walk past each other, pero walang pansinan. I want to greet her every time, but I feel like I shouldn’t because one of us is in a relationship (di naman sa pagiging assuming pero feeling ko gusto nya rin ako i-greet). Kahit simpleng kamustahan lang sa chat, parang hindi pwede, kasi for sure auto-block ang mangyayari (na oopen acc ng partner). Although it's just a simple greeting, do you guys think it’s okay?

Anyway, musta po sa duty? Just a friendly question. Sana mabasa mo ’to and ma-realize mo na para sa’yo ’to, and I’m sure if you do, malalaman mo kung kanino ’to galing hehehe sorry bawal contact, pero di ako snob","1763903648","1","1",,,,,
"122146515644935198",,"#GreyhoundFreedomWall6638

(rant)

duman sa nagcomment tas post na mayong ganahan ang SBA sa EA beh okay lang ta atleast pag gagana kami aram mi na dae mi inagi sa dayaan, na dae kami nagpa-tryout pero si barkada mi na dae nag siripot man lang palan kukuonon mi. EA bEAvers? More like EA chEAters HHAHAHAHAHHAHAHAHAHAHA","1763903525",,,,,,"32",
"122146493612935198",,"Isa pang humor naming mga admin:","1763893441",,,,,,"5",
"122146487690935198",,"Humor naming mga admin:","1763889727",,,,,,"39",
"122146401842935198",,"#GreyhoundFreedomWall6636

#GreyhoundFreedomWall6617

[Reply]

I agree with what you said na may mga factors and such na kaipuhan I consider and that BOTH parties are at fault. 

My very point being there is that the guards or other personnel could have handled it better. Like they could have at least notified the students or something so they could at least be aware na mag s-strict na, because there are those students na may valid reasons naman why they are wearing civilian specially those na mga uncomfy with their pe uniforms and etc. Kaya nag rereklamo ang students ta biglaan nag strict without anything na mag nonotify man lang kuta sa students. And there are those na hali pa sa hararayong lugar na dae napa laog PLUS I read here sa gfw the fact na may mga guard na grabeng rude naman sa students na ultimong aaponan or what ning memo si studyante tapos masabing “oh basahi ang memo” like whattt? Yes they are doing their jobs but it wouldn’t hurt to inform and say it nicely.","1763863923",,,,,,,
"122146401782935198",,"#GreyhoundFreedomWall6635

[rant]

this whole ""fashion show"" issue in unc just proves how some UNCeans are dUmBzhets and lack basic comprehension. it's such a non-issue, pero pinapalaki pa.

never beating the ""squammy allegations"" smh 😂🥱","1763863867",,,,,,"3",
"122146401716935198",,"#GreyhoundFreedomWall6634

[Rant]
Shout out dun sa dalawang lalakeng crim student na tinatawanan kami ng bf ko while bumibili ng condoms, Ano po nakakatawa dun?? gusto lang naman namin ng safe sex e, tas narinig ko pa nagsabi ng "" Akion pa ni oh nakikipag sex na"" wth kuya 24 na po ako and my bf is 23. Gumagamit kami ng condoms para safe, eh kayo hindi ba?? duhhh pano kung makabuntis kayo edi dadagdag nanaman sa magpapahirap sa pilipinas salot na nga kayong mga crim dito e, di pa marunong mag pdf. HAHAHAHAHAHAHAHAHAHHA","1763863804","10","3","1",,,"499","3"
"122146401560935198",,"#GreyhoundFreedomWall6633

[request]

Paskuhan sa UNC is kinda malapit na. For UNC band, sana po isa sa pieces niyo is Kapamilya Christmas Station song🫶🏼","1763863686",,"6",,,,,
"122146401476935198",,"#GreyhoundFreedomWall6632

[question]
Pag  naging dean's lister ka po ba may scholarship ka na matatanggap?","1763863628","2",,,,,,
"122146401344935198",,"#GreyhoundFreedomWall6631

[Rant]
Hi po! As a student, I just want to share lang po na medyo really disappointed talaga kami sa pagtuturo ng Education student sa amin. We appreciate the effort naman po, pero minsan the explanations are super unclear, sobrang confusing yung lessons, at parang walang flow, kaya we end up totally lost. Parang kulang po sa preparation at guidance, at minsan yung mga basic na concepts, hindi nila ma-explain nang maayos, kaya minsan feeling namin parang they just learned this yesterday, tapos we are expected to understand agad. We really want to learn and do well, pero minsan parang hindi kami natutulungan na mag-improve, and honestly, minsan we just sit there trying to survive yung lesson na parang guessing game na lang na nakakastress talaga. We really really want to understand, pero minsan parang we’re left alone with our confusion, and it’s frustrating kasi we expect at least a little more from someone who is supposed to guide us. Sana po ma-improve yung teaching style nila, maybe with more preparation or proper guidance, para mas maintindihan at ma-enjoy namin yung lessons. We really want to get something out of it, not just sit there na confused lagi, and I hope po this feedback will help para mas maging effective yung pagtuturo nila. Thank you po.","1763863563",,"6",,,,,
"122146401296935198",,"#GreyhoundFreedomWall6630

[rant]
BSME here, matagal nako naghahanap kasama magjogging pag gabi wala pa rin mahanap bwesit
-🧪","1763863510","3","5",,,,,"1"
"122146401176935198",,"#GreyhoundFreedomWall6629

[CONFESSION]

To Mr. G** Cataneo 2nd Yr. Civil Engineering — hello, it's me again, I can’t remember the exact day, but I saw you on campus recently. It was a short moment, nothing big, but it genuinely lifted my mood. I didn’t show it, of course — I kept it to myself and went on with my day like usual.

Even my friends don’t know you’re the person I quietly admire. It’s something I chose to keep private, not because I’m hiding it out of fear, but because the feeling is personal and meaningful in a simple way. It still surprises me how just seeing someone, even for a few seconds, can make everything feel lighter.

I’m not saying this to expect anything or to make things complicated. I just wanted to acknowledge the feeling for what it is — a small, honest appreciation for someone who doesn’t even realize the positive impact they have. Sometimes it’s enough to recognize a moment that made you happy, even if it stays one-sided.","1763863445","2",,,,"5","3",
"122146401020935198",,"#GreyhoundFreedomWall6628

[ rant ]
nastrestress na talaga ako nagpepeke nalang akong masaya pero pagnaging totoo ako sobrang stress ko na","1763863383","1",,,,,,
"122146400702935198",,"#GreyhoundFreedomWall6627

(RANT)
MINSAN TALAGA HINDI NAKAKATULONG ITONG FREEDOM WALL NATO LALOT UNC DIN KAYO NAG AARAL WALA KAYONG MAIPAGMALAKI SA MGA KAMAGANAK NIYO NA MAGANDA STANDARD NG PINAPASUKAN MO. SA KADA DADA MO NASISIRA NARIN IMAGE NG PINAPASUKAN MO NAKAKA LOW STANDARD PARA SAINYO AT MAY CHOICE NAMAN KAYO KUNG SAAN KAYO MAG AARAL E. KUNG MAY PROBLEMA KAYO DIRECT TO THE OFFICE OPEN NAMAN SILA.  ANONG MAITUTULONG SAINYO NYAN DITO? ANO MAITUTULONG NG FREEDOM WALL? TAPOS SASABIHIN NIYO WALANG ACTION? HINDI NAMAN LAHAT AT HINDI NAMAN NILA OBLIGATION NA MAGING ACTIVE DITO. AANHIN PA YUNG POSITION AT OFFICE NILA KUNG DITO KAYO DIDIREKTA? KUNG MAY PROBLEMA KAYO IDIREKTA NIYO SA UNC. MATATAPANG KAYO E SO DO IT HINDI YUNG DITO KAYO KUDA NG KUDA ANONYMOUS HAHAHHAHHAHAHA TAPOS HAHANAP KAYO NG ACTION? WHAT A FOOLISH HAHAHHA.

Admin 001: Uhm have you heard about pressure from the people?","1763863262",,,,,,"2","1"
"122146400582935198",,"#GreyhoundFreedomWall6626

[Rant]

I have a boyfriend and yes he’s the funny-flirty type pero not just to me pati sa ibang girls. I keep asking him na konting distance naman pero wala he can’t do it. Different schedules pa kami so never kami nagmi-meet sa school like literally outside-school relationship kami. Meanwhile, every time he’s on campus there’s this one girl na lagi niyang kasama. Close friend daw kilala ko siya pero we’re not friends. I even asked if pwedeng wag silang dalawa lang pero wala raw malisya and apparently ’anak-anakan’ namin yun? Wow! news to me kasi wala naman akong memo about having a child together","1763863143","2",,"24",,,,
"122146270682935198",,"Rare photo of Admin 001:","1763794486","2",,,,"5",,
"122146270640935198",,"#GreyhoundFreedomWall6625

[rant] 

rep to #GreyhoundFreedomWall6624

bako mi na tabi kasalan kung may sasakyan kami and nakaka laog na dae naka uniform kung gusto mo man bakal ka sadiri mo service dawa bike makaka laog ka hehe.","1763794449","1","1",,,,"92","1"
"122146262342935198",,"#GreyhoundFreedomWall6624

[rant]

rep to #GreyhoundFreedomWall6612

seryoso ka dyan? pag pabor saindo ayos lang ta nanginginabang kamo pag ika agrabyado man grabe ebas lol","1763788206",,,"1",,,,
"122146238180935198",,"#GreyhoundFreedomWall6623

[fact]

Maka stress masyado ang mga binabasa ko dgdi. Baka sunod kayan padiit na sana ang nag kaklase sa UNC HAHAHAHAHA charot lang. Nag eenjoy ako mag papara basa, tapos na eh HAHAHAHAHAHA","1763783587",,,,,,,
"122146238006935198",,"#GreyhoundFreedomWall6622

[Rant]

Need talaga mag improve ng school of teacher education here in unc. Profs needs to start failing their students, tbh. Very alarming that you're letting these students be educators just because they can pay tuition fee.

taasan niyo naman standards niyo, tf","1763783524",,,,,"1",,
"122146237868935198",,"#GreyhoundFreedomWall6621

(Help)

Kapag saturday po, open po ba yung internet room and until what time po if ever na bukas? Thank you !!","1763783467",,"4",,,,,"1"
"122146222976935198",,"#GreyhoundFreedomWall6620

(rant)
problematic masyado ng unceans, eh basic uniform policy yun dito ko lang nakita na may fashion show araw-araw ang students. Yung kay carmelle pa, from 2 to 3 years ago na pala yung picture about sa reserve parking kasi guest talaga sya that time and di pa sya student dito💀, baka nakalimutan narin yung minor lover ng unc. 

-mabutingtransferee","1763774947",,,,,,"7",
"122146222892935198",,"#GreyhoundFreedomWall6619

[question]

Hello po, ask ko lang kung pwede bang pumasok na P.E unif pangtaas and pangbaba is pants? wala pa kasi talaga akong nabibiling short palaging walang stocks, and before nakakapasok naman ako na ganyan suot pero now kasi madaming nag rarant about sa uniform so baka hindi na pwede.","1763774883",,,,,,,"1"
"122146222784935198",,"#GreyhoundFreedomWall6618

(RANT)
EASY SOLUTION EVERYONE, KUNG MAY MGA REASON KAMO LIKE NAKAPANG PE KAMO OR CIVILLIAN TAPOS MABULOS LANG TA ANG FIRST SUBJECT AY PE KUNG DAE KAMO PALAUGUN KANG GUARD ALUKON NINDONG MAG IBAHAN KAMO SA PRINCIPAL OR STUDENT AFFAIRS PARA MAKIULAY HAHA. AND INSTEAD ""UNFAIR"" TANO DAE NALANG NINDO IBUGTAK SA ISIP NINDO NA ARAM NA PALANG NINDONG SALA OR MAY MGA DAI NAG SUSUNOD ANG IBA AARUGUN PA NINDO. ALTHOUGH MAY MGA REASON KAMO PERO MAY MGA REASON MAN ANG GUARD. NAKAKASUYA DIN TALAGA MINSAN. AS A STUDENT ARAM TANA MGA RESPONSIBILIDAD TA SA PAG SUSULOT KANG DAPAT SS
SUSULUTON LALO NA SA ALDAW TA ESKWELAHAN YAN BAKO YANG FASHION SHOW. MAY MGA PINAPALAOG TALAGANG NAKA CIVILIAN KASI NGA APPROPRIATE ANG SULOT NINDA. MINSAN DIN KAYA DIPENDE DIN KUNG PANO KAMO MAKIULAY MINSAN KAYA MGA PALABANON KAMO. MAABOT MAN ANG PANAHON KITA NAMAN ANG NAG TATRABAHO GABOS NA BINABAYAD KANG TAO KITA NAMAN ANG BABAYADAN.(RANDOM REPLY NAYAN SA IBANG POST) DAWA MAY POINT KAMO NAG TITUITION KAMO KUNG MANNERS ANG PAG UURULAYAN LIGWAK KAMO TAS MASABI KAMO DAHIL KAYA SA UNFAIR ANG GUARD HAHAHHA HELLO KAYA NGANI GUARD YAN ANO TALAGA ARAM NINDO SA PAGIGING GUARDIA?.","1763774823","1","2",,,,"3",
