,Region,Province,District,Sector,Subsector,Job Requirement,Program,Type of Program,Demand,Worst Demand,Base Demand,Best Demand,Program_upper
3624,REGION_VII,CEBU,"Cebu, District 6",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,"1.FOOD AND BEVERAGE ATTENDANT / SERVER / BARTENDER / BARISTA /WAITSTAFF /F&B DIRECTOR/F&B OUTLET MANAGER                                                    _x000D_
2.HOTEL RECEPTIONIST/FRONT DESK AGENT_x000D_
3.GUEST SERVICES ASSOCIATE /HOTEL RECEPTIONIST/FRONT DESK AGENT_x000D_
4.ROOM ATTENDANT / HOUSEKEEPING ATTENDANT/PUBLIC AREA CLEANER_x000D_
5.EVENT COORDINATOR/EVENT ASSISTANT_x000D_
                                                   _x000D_
",DIPLOMA PROGRAM IN HOSPITALITY MANAGEMENT,Diploma Programs,LOW,3,5,150,DIPLOMA PROGRAM IN HOSPITALITY MANAGEMENT
3647,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION," _x000D_
 	_x000D_
CARBON STEEL PLATE/ PIPE WELDER ",MANUAL METAL ARC WELDING (MMAW) NC I,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC I
3648,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION," _x000D_
 	_x000D_
CARBON STEEL PLATE/ PIPE WELDER ",MANUAL METAL ARC WELDING (MMAW) NC III,With TR,MEDIUM,10,15,30,MANUAL METAL ARC WELDING (MMAW) NC III
3649,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION," _x000D_
 	_x000D_
CARBON STEEL PLATE/ PIPE WELDER ",MANUAL METAL ARC WELDING (MMAW) NC IV,With TR,MEDIUM,10,15,30,MANUAL METAL ARC WELDING (MMAW) NC IV
3650,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION," _x000D_
 	_x000D_
GAS (OXY-ACETYLENE) WELDER",GAS WELDING NC II,With TR,MEDIUM,10,15,30,GAS WELDING NC II
3651,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION," _x000D_
 	_x000D_
TRUCK MOUNTED CRANE OPERATOR",HEAVY EQUIPMENT OPERATION (TRUCK MOUNTED CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (TRUCK MOUNTED CRANE) NC III
3652,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,AIRCON INSTALLER (COMMERCIAL/ INDUSTRIAL),RAC SERVICING (DOMRAC) NC II,With TR,LOW,3,5,150,RAC SERVICING (DOMRAC) NC II
3653,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,AIRCON INSTALLER (COMMERCIAL/ INDUSTRIAL),RAC SERVICING (DOMRAC) NC II,With TR,LOW,3,5,150,RAC SERVICING (DOMRAC) NC II
3654,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",AIRLESS PAINTER,CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
3655,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",AIRLESS PAINTER,CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
3656,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,CARPENTRY (FINISHING & WOODWORKING),CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3657,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,CARPENTRY (FINISHING & WOODWORKING),CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3658,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION RESIDENTIAL CONSTRUCTION HORIZONTAL CONSTRUCTION DIRECT WORKERS,CARPENTRY (FINISHING),CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3659,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION RESIDENTIAL CONSTRUCTION HORIZONTAL CONSTRUCTION DIRECT WORKERS,CARPENTRY (ROUGH),CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3660,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CIVIL ENGINEERING ASSOCIATE,DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY,Diploma Programs,LOW,3,5,150,DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY
3661,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS       ,CONCRETE PUMP OPERATOR,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3662,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,CONSTRUCTION ASSISTANT (HOUSEKEEPING),NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3663,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,CONSTRUCTION ASSISTANT (HOUSEKEEPING),NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3664,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",CONSTRUCTION PAINTER (APPLICATION),CONSTRUCTION PAINTING NC II,With TR,MEDIUM,10,15,30,CONSTRUCTION PAINTING NC II
3665,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",CONSTRUCTION PAINTER (APPLICATION),CONSTRUCTION PAINTING NC II,With TR,MEDIUM,10,15,30,CONSTRUCTION PAINTING NC II
3666,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
","CONSTRUCTION PAINTER (REPAIR AND ARTISTIC APPLICATION, MIXING))",CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
3667,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
","CONSTRUCTION PAINTER (REPAIR AND ARTISTIC APPLICATION, MIXING))",TILE SETTING NC II,With TR,LOW,3,5,150,TILE SETTING NC II
3668,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION SITE SUPERVISOR,CONSTRUCTION SITE SUPERVISION LEVEL IV,With CS,MEDIUM,10,15,30,CONSTRUCTION SITE SUPERVISION LEVEL IV
3669,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION TRADE SUPERVISOR,CONSTRUCTION TRADE SUPERVISION LEVEL IV,With CS,MEDIUM,10,15,30,CONSTRUCTION TRADE SUPERVISION LEVEL IV
3670,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,CRAWLER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III
3671,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,DRY WALL AND CEILING INSTALLER,CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3672,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",DRY WALL AND CEILING INSTALLER,CARPENTRY NC III,With TR,LOW,3,5,150,CARPENTRY NC III
3673,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,DRY WALL AND CEILING INSTALLER,CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3674,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",DRY WALL AND CEILING INSTALLER,CARPENTRY NC III,With TR,LOW,3,5,150,CARPENTRY NC III
3675,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",DUMPTRUCK OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID ON-HIGHWAY DUMP TRUCK) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (RIGID ON-HIGHWAY DUMP TRUCK) NC II
3676,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,ELECTRICIAN (COMMERCIAL AND INDUSTRIAL BUILDING),ELECTRICAL INSTALLATION AND MAINTENANCE NC III,With TR,MEDIUM,10,15,30,ELECTRICAL INSTALLATION AND MAINTENANCE NC III
3677,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,ELECTRICIAN (COMMERCIAL AND INDUSTRIAL BUILDING),ELECTRICAL INSTALLATION AND MAINTENANCE NC III,With TR,MEDIUM,10,15,30,ELECTRICAL INSTALLATION AND MAINTENANCE NC III
3678,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,ELEVATOR INSTALLER,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,With TR,LOW,3,5,150,ELECTRICAL INSTALLATION AND MAINTENANCE NC III
3679,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,ELEVATOR INSTALLER,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,With TR,LOW,3,5,150,ELECTRICAL INSTALLATION AND MAINTENANCE NC III
3680,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,FDAS TECHNICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,With TR,HIGH,30,50,100,ELECTRICAL INSTALLATION AND MAINTENANCE NC II
3681,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION,FDAS TECHNICIAN ,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,With TR,HIGH,30,50,100,ELECTRICAL INSTALLATION AND MAINTENANCE NC II
3682,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,FINISHING MASON,MASONRY NC III,With TR,LOW,3,5,150,MASONRY NC III
3683,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,FORKLIFT OPERATOR,HEAVY EQUIPMENT OPERATION (FORKLIFT) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (FORKLIFT) NC II
3684,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",GLASS INSTALLER (GLAZING WORKS),NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3685,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",GLASS INSTALLER (GLAZING WORKS),NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3686,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECTO WORKERS CORPORATE SUPPORT",HEO BACKHOE LOADER,HEAVY EQUIPMENT OPERATION (BACKHOE LOADER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (BACKHOE LOADER) NC II
3687,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECT WORKERS CORPORATE SUPPORT",HEO EXCAVATOR,HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II
3688,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE,HEO TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III
3689,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",LAMINATE INSTALLER,CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3690,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",LAMINATE INSTALLER,CARPENTRY NC II,With TR,MEDIUM,10,15,30,CARPENTRY NC II
3691,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL ,MASONRY (FINISHING),MASONRY NC II,With TR,LOW,3,5,150,MASONRY NC II
3692,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
3693,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
3694,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
3695,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL ,MASONRY (ROUGH CONCRETE),MASONRY NC I,With TR,LOW,3,5,150,MASONRY NC I
3696,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",MOBILE CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III
3697,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"HORIZONTAL CONSTRUCTION
",MOTOR GRADER OPERATOR,HEAVY EQUIPMENT OPERATION (MOTOR GRADER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (MOTOR GRADER) NC II
3698,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,OFF-HIGHWAY DUMP TRUCK (RIGID) OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II
3699,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,PAINTER,CONSTRUCTION PAINTING NC II,With TR,MEDIUM,10,15,30,CONSTRUCTION PAINTING NC II
3700,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,PAINTER,CONSTRUCTION PAINTING NC II,With TR,MEDIUM,10,15,30,CONSTRUCTION PAINTING NC II
3701,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,PAVER OPERATOR,HEAVY EQUIPMENT OPERATION (PAVER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (PAVER) NC II
3702,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER,PLUMBING NC III,With TR,LOW,3,5,150,PLUMBING NC III
3703,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER,PLUMBING NC III,With TR,LOW,3,5,150,PLUMBING NC III
3704,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (FIRE PROTECTION SYSTEM),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
3705,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (FIRE PROTECTION SYSTEM),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
3706,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (PUMP EQUIPMENT),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
3707,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (PUMP EQUIPMENT),PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
3708,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PLUMBER,PLUMBING NC II,With TR,LOW,3,5,150,PLUMBING NC II
3709,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PLUMBER,PLUMBING NC II,With TR,LOW,3,5,150,PLUMBING NC II
3710,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",RIGGER,RIGGING NC I,With TR,LOW,3,5,150,RIGGING NC I
3711,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"HORIZONTAL CONSTRUCTION
DIRECT WORKERS",ROAD ROLLER OPERATOR,HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II
3712,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,ROOF INSTALLER,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3713,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,ROOF INSTALLER,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3714,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,SCAFFOLDER,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),With TR,LOW,3,5,150,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)
3715,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,SCAFFOLDER,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3716,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,SCAFFOLDER,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3717,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL PROJECT MANAGEMENT,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3718,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),With TR,LOW,3,5,150,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)
3719,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),With TR,LOW,3,5,150,SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)
3720,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,SEALANT APPLICATOR,CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
3721,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,SEALANT APPLICATOR,CONSTRUCTION PAINTING NC II,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC II
3722,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,SENIOR PAINTER,CONSTRUCTION PAINTING NC III,With TR,LOW,3,5,150,CONSTRUCTION PAINTING NC III
3723,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SPECIALIZED CARPENTER,CARPENTRY NC III,With TR,LOW,3,5,150,CARPENTRY NC III
3724,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",STEELMAN,REINFORCING STEEL WORKS NC II,With TR,LOW,3,5,150,REINFORCING STEEL WORKS NC II
3725,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SURVEY ASSISTANT,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3726,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
",SYSTEM FORWORKS INSTALLER,SYSTEM FORMWORKS INSTALLATION NC II,With TR,LOW,3,5,150,SYSTEM FORMWORKS INSTALLATION NC II
3727,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TIG PLATE WELDER,GAS TUNGSTEN ARC WELDING (GTAW) NC IV,With TR,LOW,3,5,150,GAS TUNGSTEN ARC WELDING (GTAW) NC IV
3728,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",TILE SETTING,TILE SETTING NC II,With TR,LOW,3,5,150,TILE SETTING NC II
3729,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",TILE SETTING,TILE SETTING NC II,With TR,LOW,3,5,150,TILE SETTING NC II
3730,REGION_VII,CEBU,"Cebu, District 7",CONSTRUCTION,"DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III
