postId,link,text,timestamp,reactionLikeCount,reactionLoveCount,reactionSadCount,reactionAngryCount,reactionWowCount,reactionHahaCount,comments,translated_text
122150847722935198,,"#GreyhoundFreedomWall6752

[rant]

ang lala kang nursing department sabi daa dec 15-18 sched ng final exam tapos biglang mag a-announce today (dec 12) na bukas (dec 13) na exam namin sa mga major subjects??? dagdag pa tfn mi na dai man nagtutukdo tultol",1765823225,2.0,,,,,,,"#GreyhoundFreedomWall6752

[rant]

the nursing department says dec 15-18 schedule of final exam then suddenly announces today (dec 12) that tomorrow (dec 13) that we have exam in major subjects??? we added tfn that doesn't teach directly"
122150847578935198,,"#GreyhoundFreedomWall6751

[RANT]

ANG MGA COLLEGE PAG MAGAMIT WHITEBOARD SA AMS DAI BUBURAHON TAPOS MAATION ANG ROOM PAG MAGAMIT NA ANG SENIOR HIGH KAMI ANG AANGGUTAN TAS MAATION ANG ROOM MGA BASTOS NA HYP ok thank you",1765823164,1.0,,,,,54.0,,"#GreyhoundFreedomWall6751

[RANT]

THE COLLEGES WHEN THE WHITEBOARD IS USED IN THE AMS THEY WILL BE DELETED THEN THE ROOM WILL BE MADE UP WHEN THE SENIOR HIGH IS USED WE WILL BE RESPONSIBLE FOR THE ROOM BEED MADE UP RUDE HYP OK THANK YOU"
122150847446935198,,"#GreyhoundFreedomWall6750

[rant] 
Hello pwedi po ba kapag nag volunteer ka as our class representative paki make sure man tabi na magampanan mo po ang iyong responsibilidad kasi nadadamay buong klase dahil sayo.thankyouu po…

—anon",1765823102,,,,,,,,"#GreyhoundFreedomWall6750

[rant] 
Hello, is it possible when you volunteer as our class representative, please make sure that you fulfill your responsibility because the whole class feels sorry for you. Thank you...

—anon"
122150847284935198,,"#GreyhoundFreedomWall6749

[Question]
Good eve admin
Pano si binayad mo tuition then mayo kana palan balance then nagbayad kapa",1765823043,,,,,,,2.0,"#GreyhoundFreedomWall6749

[Question]
Good eve admin
How did you pay tuition then maybe the balance then paid kaka"
122150847146935198,,"#GreyhoundFreedomWall6748

[Question]
Good eve admin
Pwede ba mag enroll na 3k lang muna then mag promissory note nalang huhu",1765822984,,,,,,,,"#GreyhoundFreedomWall6748

[Question]
Good evening admin
Can I enroll for just 3k first then just make a promissory note huhu"
122150846192935198,,"#GreyhoundFreedomWall6747

[campus life] [question]

Pwede po ba pumasok ang outsiders (may kasamang unc student) para magpicture sa pailaw sa campus?",1765822922,,,,,,,,"#GreyhoundFreedomWall6747

[campus life] [question]

Can outsiders (including unc students) enter to take pictures in the lighting on campus?"
122150846090935198,,"#GreyhoundFreedomWall6746

[meme] 

ang wish ko ngayong pasko ay poging moreno at pasadong grado😋🫶🏻

-arkililing",1765822863,,,,,,1.0,,"#GreyhoundFreedomWall6746

[memes] 

My wish this Christmas is to try moreno and get a passing grade😋🫶🏻

-arkililing"
122150845958935198,,"#GreyhoundFreedomWall6745

[rant] [help]

- idk what's the right tag but I think these two will do -

since most students are getting confused on when the semester would actually end, can we request for an updated school calendar for this sem or just a formal announcement kung kailan ba talaga ang end ng semester? It's so confusing kasi when some students says na sa 16 ang end but the others says Dec.18 or 20

— but if meron na, please comment the link(or screenshot) para malaman din ng iba",1765822802,,,,,,,,"#GreyhoundFreedomWall6745

[rant] [help]

- idk what's the right tag but I think these two will do -

since most students are getting confused on when the semester would actually end, can we request for an updated school calendar for this sem or just a formal announcement kung kailan ba talaga ang end ng semester? It's so confusing kasi when some students says na sa 16 ang end but the others says Dec.18 or 20

— but if meron na, please comment the link(or screenshot) para malaman din ng iba"
122150845784935198,,"#GreyhoundFreedomWall6744

[Help]

Hello po!

Kung sino man po nakakita or nakakuha ng airpods pro na kulay white sa AMS 316 or around the campus po last friday (december 5) pakibalik nalang po sa lost and found, Thank you po!

—Stem 11 student",1765822743,1.0,,,,,,,"#GreyhoundFreedomWall6744

[Help]

Hello!

Anyone who saw or got a white airpods pro in AMS 316 or around the campus last Friday (December 5) please go back to lost and found, thank you!

—Stem 11 students"
122150845472935198,,"#GreyhoundFreedomWall6743

[realization]

super stressing ang finals. LIKE, AS IN. na para bang gusto ko na lang humanap ng fubu na soft masc na reverse ☹️☹️",1765822624,,,,,,16.0,,"#GreyhoundFreedomWall6743

[realization]

the finals are super stressful. LIKE, AS IN. as if I just want to find fubu which is soft masc in reverse ☹️☹️"
122150845208935198,,"#GreyhoundFreedomWall6742

[Rant]
may mga utak ewan 'yung ibang students here sa UNC especially sa nursing department. some students in this department make fun of those people who are PWD, making jokes about having a PWD card. a person who chose and enrolled to an health-allied field but a complete moron that some people may have disabilities. 

the internet is so vast that you can educate yourself, not drowning yourself to some edgy type of trash and using n words to make yourself cool. you're dumb as hell and ugly. pick a struggle, boy.",1765822504,,,17.0,,,,,"#GreyhoundFreedomWall6742

[Rant]
may mga utak ewan 'yung ibang students here sa UNC especially sa nursing department. some students in this department make fun of those people who are PWD, making jokes about having a PWD card. a person who chose and enrolled to an health-allied field but a complete moron that some people may have disabilities. 

the internet is so vast that you can educate yourself, not drowning yourself to some edgy type of trash and using n words to make yourself cool. you're dumb as hell and ugly. pick a struggle, boy."
122150845052935198,,"#GreyhoundFreedomWall6741

[Question]
Good am 
When ang open ng enrollment for 2nd sem?",1765822386,,,,,,,,"#GreyhoundFreedomWall6741

[Question]
Good morning 
When is enrollment open for 2nd sem?"
122150106170935198,,"#GreyhoundFreedomWall6740

[Help]

Ano pong tawag sa mga kumabit tapos pinagpatuloy yung relationship nila nung kabit that caused their initial relationship to breakup? Asking for a friend.",1765494780,2.0,,,,,25.0,1.0,"#GreyhoundFreedomWall6740

[Help]

What do you call people who hook up and then continue their relationship after hooking up that caused their initial relationship to breakup? Asking for a friend."
122149955300935198,,"#GreyhoundFreedomWall6739

[rant]
Stressing kagroup yung nagiinitiate pero over. Di ba uso mag tanong sayo bago gumalaw? Galaw ka kasi muna eh bago tanong. Bonak naman.",1765422783,3.0,,,,,,,"#GreyhoundFreedomWall6739

[rant]
It's stressful with the group that initiates but it's over. Isn't it fashionable to ask you before moving? Move first before asking questions. It's Bonak."
122149955192935198,,"#GreyhoundFreedomWall6738

ANONYMOUS
[Help] / [Campus Life] / [Confession]
“Just a quick safety reminder for everyone. My friends and I recently experienced something uncomfortable near EMALL late at night, so please stay alert when walking in that area. This isn’t meant to accuse anyone — just sharing awareness so fellow Greyhounds stay safe.”

‼️FOR AWARENESS LANG PO‼️
Pauwi kami ng friends ko from doing a project for our school. It was late at that time. While walking near EMALL, specifically sa AUB side na parang corridor doon, meron kami nakasabatan na lalaki, 50–60 years old, bald, white polo, skinny jeans, and with a small sling/belt bag. May sinabi siya sa’min pero we ignored him because it was already 8:15 P.M. at that time and we wanted to go home to our respective homes and rest. But he did not accept that we ignored him. So he followed, and he was saying “Pssst” so loud that bystanders thought they were being called, and when I confronted him — because I cannot tolerate his uncomfortable behaviour towards us — we talked to each other.
He CLAIMS to be an Ateneo teacher. And he told us we were good looking and asked if he could be friends. Of course, self-explanatory, we said no. Then I said to him we were in a hurry and left. (This place where we talked is in front of Crown Hotel.)
Then after we left, he kept following us (towards Plaza). This is where I got irritated. So I took a video of him, but when I took a video of him, he was avoiding me and he talked to strangers just to get out of the situation. After that, he came up to me and asked why I took a video of him. I explained that I took the video because he was following us, and then he got annoyed because sinabi niya, “Oh ano ngayon kung sinusundan kita?” And then I said, “Syempre boss, bawal ’yan, gabi na eh tapos menor de edad pa kami.”
And then when things got heated, he told me to go away because he noticed people were looking at us. After that, he stayed at Plaza.
Guys, please beware of these kinds of people — he targets minor-aged men or young adult males.",1765422724,10.0,2.0,70.0,1.0,3.0,,,"#GreyhoundFreedomWall6738

ANONYMOUS
[Help] / [Campus Life] / [Confession]
“Just a quick safety reminder for everyone. My friends and I recently experienced something uncomfortable near EMALL late at night, so please stay alert when walking in that area. This isn’t meant to accuse anyone — just sharing awareness so fellow Greyhounds stay safe.”

‼️FOR AWARENESS LANG PO‼️
Pauwi kami ng friends ko from doing a project for our school. It was late at that time. While walking near EMALL, specifically sa AUB side na parang corridor doon, meron kami nakasabatan na lalaki, 50–60 years old, bald, white polo, skinny jeans, and with a small sling/belt bag. May sinabi siya sa’min pero we ignored him because it was already 8:15 P.M. at that time and we wanted to go home to our respective homes and rest. But he did not accept that we ignored him. So he followed, and he was saying “Pssst” so loud that bystanders thought they were being called, and when I confronted him — because I cannot tolerate his uncomfortable behaviour towards us — we talked to each other.
He CLAIMS to be an Ateneo teacher. And he told us we were good looking and asked if he could be friends. Of course, self-explanatory, we said no. Then I said to him we were in a hurry and left. (This place where we talked is in front of Crown Hotel.)
Then after we left, he kept following us (towards Plaza). This is where I got irritated. So I took a video of him, but when I took a video of him, he was avoiding me and he talked to strangers just to get out of the situation. After that, he came up to me and asked why I took a video of him. I explained that I took the video because he was following us, and then he got annoyed because sinabi niya, “Oh ano ngayon kung sinusundan kita?” And then I said, “Syempre boss, bawal ’yan, gabi na eh tapos menor de edad pa kami.”
And then when things got heated, he told me to go away because he noticed people were looking at us. After that, he stayed at Plaza.
Guys, please beware of these kinds of people — he targets minor-aged men or young adult males."
