Provider Name,Class Name,Region Name,Province Name,City Name,Address,focal,phone,e mail,Qualification,Trainer Count,Enrolled,Graduates
"GOD BEARER INSTITUTE TRAINING AND ASSESSMENT CENTER, INC.",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"AJBEL Bldg., 9127 San Antonio Valley Avenue, Brgy. SAV-1, Sucat, Parañaque City",Glendon C. Gloria,551-2408,godbearerinstitute@gmail.com,Housekeeping NC II,0,0,25
GOKONGWEI BROTHERS FOUNDATION INC.,TVIs,Region IVA - CALABARZON,Laguna,City of Calamba,"RLX Compound, Purok 6,Barangay Saimsim, Calamba City, Laguna",RAYMUND L. GANOTICE,0917-770-9770,gokongweibrothersfoundation@gmail.com,Mechatronics Servicing NC II,1,24,76
"GOLD LANE INTERNATIONAL TRAINING SKILLS, INC.",TVIs,National Capital Region (NCR),PASMAK,Pasay City,"618 Gamban St., Brgy. 138, Pasay City",GERALD CHRISTOPHER M. NUÑEZ,894-20-51,goldlaneinternationaltraining@gmail.com,Caregiving NC II,1,25,0
GOLDEN GATE COLLEGES,HEIs,Region IVA - CALABARZON,Batangas,Batangas City,"P. Prieto St., Batangas City, Batangas ",ANTONIO ALEXANDER M. LAGAMON,(043)723-2663   /    (043)300-7642 ,ggc_batangas_city@yahoo.com,Caregiving NC II,1,39,0
GOLDEN HERITAGE POLYTECHNIC COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Vamenta Blvd., Carmen, CDO",Dr. Mary Ian D. Dichosa,"(088) 856-7326, 0917-770-7188",goldenheritageregistrar@gmail.com,Automotive Servicing (Electrical Repair) NC II,0,0,0
GOLDEN HERITAGE POLYTECHNIC COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Vamenta Blvd., Carmen, CDO",Dr. Mary Ian D. Dichosa,"(088) 856-7326, 0917-770-7188",goldenheritageregistrar@gmail.com,Automotive Servicing NC I,0,0,0
GOLDEN HERITAGE POLYTECHNIC COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Vamenta Blvd., Carmen, CDO",Dr. Mary Ian D. Dichosa,"(088) 856-7326, 0917-770-7188",goldenheritageregistrar@gmail.com,Bartending NC II,1,15,0
GOLDEN HERITAGE POLYTECHNIC COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Vamenta Blvd., Carmen, CDO",Dr. Mary Ian D. Dichosa,"(088) 856-7326, 0917-770-7188",goldenheritageregistrar@gmail.com,Bookkeeping NC III,0,0,0
GOLDEN HERITAGE POLYTECHNIC COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Vamenta Blvd., Carmen, CDO",Dr. Mary Ian D. Dichosa,"(088) 856-7326, 0917-770-7188",goldenheritageregistrar@gmail.com,Food and Beverage Services NC II,0,0,0
GOLDEN HERITAGE POLYTECHNIC COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Vamenta Blvd., Carmen, CDO",Dr. Mary Ian D. Dichosa,"(088) 856-7326, 0917-770-7188",goldenheritageregistrar@gmail.com,Housekeeping NC II,0,0,0
Golden Prime Institute for Technology Services Inc.,TVIs,Region VI - Western Visayas,Negros Occidental,Valladolid,"National Highway, Sagua Banwa, Valladolid, Negros Occidental",Stenily Y. Tan,476-6503,tanraisayoung18@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,0,0,18
Golden Prime Institute for Technology Services Inc.,TVIs,Region VI - Western Visayas,Negros Occidental,Valladolid,"National Highway, Sagua Banwa, Valladolid, Negros Occidental",Stenily Y. Tan,476-6503,tanraisayoung18@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,30,21
GOLDEN RESOURCE ACADEMY FOR CAREER ENHANCEMENT INC.,TVIs,Region VII - Central Visayas,Cebu,Cebu City,"Acacia St., cor. Archbishop Reyes Avenue, Kamputhaw, Cebu City",AARON JEREMY QUE,(032) 233-8660 loc. 7819,goldenresourceacademy.ce@gmail.com,Housekeeping NC II,1,20,0
GOLDSTAR TRAINING AND ASSESSMENT CENTER INC.,TVIs,Region VI - Western Visayas,Iloilo,Iloilo City,"60 D.B. Ledesma St. Brgy. Our Lady of Lourdes, Jaro, Iloilo City",MARY HOPE A. MERCADO,(033) 517 7985/511 3727,goldstartrainingskills08@gmail.com,Domestic Work NC II,1,27,17
"Goldtown Technological Institute, Inc.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Sur,Buluan,"Poblacion, Buluan, Maguindanao",DIDA S. MANIBPEL,09168726115,gti.techvoc@gmail.com,Carpentry NC II,1,25,50
"Goldtown Technological Institute, Inc.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Sur,Buluan,"Poblacion, Buluan, Maguindanao",DIDA S. MANIBPEL,09168726115,gti.techvoc@gmail.com,Masonry NC II,1,26,26
"Goldtown Technological Institute, Inc.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Sur,Buluan,"Poblacion, Buluan, Maguindanao",DIDA S. MANIBPEL,09168726115,gti.techvoc@gmail.com,Pest Management (Vegetables) NC II,0,0,25
GONZAGA CENTER OF AGRONOMY INC.,TVIs,Region II - Cagayan Valley,Isabela,City of Santiago,"214 Patul Road, Purok 4, Villa Gonzaga, Santiago City",AIDA R. GONZAGA,0945-409-4260,hello.aida1006@gmail.com,Organic Agriculture Production NC II,1,25,47
Gonzalo Puyat School of Arts and Trades,TTI (School),Region III - Central Luzon,Pampanga,San Luis,"San Sebastian, San Luis, Pampanga","Alvin G. Sagum, Ed.D.",045-436-1471,gpsat@tesda.gov.ph,Barangay Health Services NC II,0,0,1
Gonzalo Puyat School of Arts and Trades,TTI (School),Region III - Central Luzon,Pampanga,San Luis,"San Sebastian, San Luis, Pampanga","Alvin G. Sagum, Ed.D.",045-436-1471,gpsat@tesda.gov.ph,Driving NC II,1,9,18
"GOOD WORKERS TRANSFORMATION CENTER, INC.",TVIs,Region IVA - CALABARZON,Laguna,Cabuyao,"Nia Road Nevalga Farm Drive Brgy. Sala, Cabuyao CIty, Laguna",ROMMEL ARANZANSO GECOLEA,09533328032,goodworkerstc@gmail.com,Contact Center Services NC II,0,0,50
GOODWILL TECHNICAL INSTITUTE INC.,TVIs,Region V - Bicol,Camarines Norte,Daet,"Rivarez Compound, Calle Sexy, Barangay V, Daet, Camarines Norte",ROCELYN P. CRIBE,(054) 2160253,goodwilltechnicalinstituteinc@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,0,0,93
GOODWILL TECHNICAL INSTITUTE INC.,TVIs,Region V - Bicol,Camarines Norte,Daet,"Rivarez Compound, Calle Sexy, Barangay V, Daet, Camarines Norte",ROCELYN P. CRIBE,(054) 2160253,goodwilltechnicalinstituteinc@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,130
GOSHEN FARM,TVIs,Region VIII - Eastern Visayas,Eastern Samar,Lawaan,"BRGY. 10, LAWAAN, EASTERN SAMAR",BILLY T. MONTES,09300850994,ggoshenfarm@gmail.com,Animal Production (Swine) NC II,1,24,25
GOSHEN FARM,TVIs,Region VIII - Eastern Visayas,Eastern Samar,Lawaan,"BRGY. 10, LAWAAN, EASTERN SAMAR",BILLY T. MONTES,09300850994,ggoshenfarm@gmail.com,Horticulture NC III,0,0,1
"GOVERNOR GENEROSO AGRICULTURAL VOCATIONAL INSTITUTE OF TECHNOLOGY, INC.",TVIs,Region XI - Davao,Davao Oriental ,Governor Generoso,"Prk 7- Poblacion, Governor Generoso, Davao Oriental",MIA A. ADLAWAN,09498012135 / 881-3750,ggavitdavor@gmail.com,Tourism Promotion Services NC II,1,25,25
GOVERNOR GENEROSO SKILLS TRAINING INSTITUTE,TVIs,Region XI - Davao,Davao Oriental ,Governor Generoso,"ALBEZA BUILDING, TIBANBAN DISTRICT 2, GOVERNOR GENEROSO, DAVAO ORIENTAL",ERLINDA A. VALLES,0909-478-5497,ggstiinc@gmail.com,Food and Beverage Services NC II,1,25,0
GOVERNOR MARIANO E. VILLAFUERTE COMMUNITY COLLEGE - GARCHITORENA,TVIs,Region V - Bicol,Camarines Sur,Garchitorena,"Pambuhan, Garchitorena, Camarines Sur",SUSY C. MARTIREZ,09171441378,gmvcc.garchitorena2017@gmail.com,Automotive Servicing NC I,1,25,0
"GRABSUM School, Inc.",TVIs,Region IVA - CALABARZON,Quezon,Candelaria,"School View Park Subd., Masalukot 1, Candelaria, Quezon",CHARITO A.SERASPE,(042)585-8723,grabsum_mis@ymail.com,Electrical Installation and Maintenance NC II,1,70,45
GRACE MANILA LEARNING INSTITUTE INC.,TVIs,National Capital Region (NCR),City of Manila,"Malate, City of Manila","LP2 2F 2311 Taft Ave. Cor. Castro Streets, Malate-Barangay 709, Manila",ROBINA MARIE K. TAN,0917-627-2464,GManilaLearningInstitute@gmail.com,Computer Systems Servicing NC II,1,25,36
"GRACIANO INSTITUTE ACADEMY, INC.",TVIs,Region XII - SOCCSKSARGEN,Sarangani,General Santos City,"Upper Cahilsot, Calumpang, General Santos City",AURISH MAY GRACIANO-MORTA,(083) 552-9362,gracianoinstituteacademy@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,35
"GRACIANO INSTITUTE ACADEMY, INC.",TVIs,Region XII - SOCCSKSARGEN,Sarangani,General Santos City,"Upper Cahilsot, Calumpang, General Santos City",AURISH MAY GRACIANO-MORTA,(083) 552-9362,gracianoinstituteacademy@gmail.com,Shielded Metal Arc Welding (SMAW) NC III,0,0,59
"GRAGASIN POLYTECHNIC COLLEGE, INC.",TVIs,Region II - Cagayan Valley,Isabela,Burgos,"25 San Antonino Caliguian (Pob.), Burgos, Isabela",MS. MARJORIE G. MENDENILLA,0956-981-1205,gragasinpolytechnic@gmail.com,Agroentrepreneurship NC II,1,25,0
"GRAND RIDGE INSTITUTE FOR BAKING, INC.",TVIs,Region IVA - CALABARZON,Batangas,Taysan,"Poblacion East, Taysan, Batangas",ZANDER AMADEO M. PROSPERO,0917-701-8481,grandridge2023@yahoo.com,Bread and Pastry Production NC II,0,0,19
"GRAND TRAINING AND ASSESSMENT CENTER, INCORPORATED",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"Block 2, Lot 1 Gigatech Bldg. 1, Duhat Mon El Subdivision, San Antonio, Parañaque City",FRANCIS T. TAJANLANGIT,09258459514,gtacinc.2022@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,20,0
"GRAND TRAINING AND ASSESSMENT CENTER, INCORPORATED",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"Block 2, Lot 1 Gigatech Bldg. 1, Duhat Mon El Subdivision, San Antonio, Parañaque City",FRANCIS T. TAJANLANGIT,09258459514,gtacinc.2022@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,36
GRANT INSTITUTE OF TRADE AND TECHNOLOGY,TVIs,Region IVA - CALABARZON,Laguna,San Pablo City,"Greenvalley Subd., San Jose, San Pablo City",RUEL REYES,503-2753 / 573-0155,grantinstitute@gmail.com,Cookery NC II,0,0,0
GRANT INSTITUTE OF TRADE AND TECHNOLOGY,TVIs,Region IVA - CALABARZON,Laguna,San Pablo City,"Greenvalley Subd., San Jose, San Pablo City",RUEL REYES,503-2753 / 573-0155,grantinstitute@gmail.com,Food and Beverage Services NC II,0,0,0
GRANT INSTITUTE OF TRADE AND TECHNOLOGY,TVIs,Region IVA - CALABARZON,Laguna,San Pablo City,"Greenvalley Subd., San Jose, San Pablo City",RUEL REYES,503-2753 / 573-0155,grantinstitute@gmail.com,Housekeeping NC II,0,0,0
GRAYSTONE INSTITUTE OF THE PHILIPPINES (TRAINING & ASSESSMENT CENTER) INC.,TVIs,Region I - Ilocos,Pangasinan,Dagupan City,"2nd Flr Maradel Bldg., A. B. Fernandez Ave., Dagupan City",JOHN N. BAUTISTA,(075)529-1818,johnbautista1389@gmail.com,Events Management Services NC III,1,25,44
GREAT & TINY CHILD AND ELDERLY CARE CENTER,TVIs,Region X - Northern Mindanao,Bukidnon,Maramag,"P-5 North Poblacion Maramag, Bukidnon",ORLANDO G. KENTILITISCA MD.,09176269718,dockaye100@gmail.com,Caregiving NC II,0,0,0
GREAT & TINY CHILD AND ELDERLY CARE CENTER,TVIs,Region X - Northern Mindanao,Bukidnon,Maramag,"P-5 North Poblacion Maramag, Bukidnon",ORLANDO G. KENTILITISCA MD.,09176269718,dockaye100@gmail.com,Health Care Services NC II,0,0,20
GREAT BUILDERS ACADEMY AND ASSESSMENT CENTER INC.,TVIs,Region I - Ilocos,Pangasinan,San Fabian,"Cayanga, San Fabian, Pangasinan",ANABELLE T. GARCIA,0917-5179029,greatbuildersacademy2024@gmail.com,Computer Systems Servicing NC II,1,25,0
"GREAT ENTHUSIASTS OF SKILLS TRAINING ACADEMY AND ASSESSMENT CENTER, INC.",TVIs,Region I - Ilocos,La Union,Naguilian,"2nd Flr., Krmira Building Corner Aglipay Ortiz(pob)., Naguilian, La Union",Katherine De Vera Bautista,09552415543/09162987599,gestaac.2018@gmail.com,Animal Production (Swine) NC II,1,40,0
"GREAT ENTHUSIASTS OF SKILLS TRAINING ACADEMY AND ASSESSMENT CENTER, INC.",TVIs,Region I - Ilocos,La Union,Naguilian,"2nd Flr., Krmira Building Corner Aglipay Ortiz(pob)., Naguilian, La Union",Katherine De Vera Bautista,09552415543/09162987599,gestaac.2018@gmail.com,Computer Systems Servicing NC II,1,15,20
"GREAT ENTHUSIASTS OF SKILLS TRAINING ACADEMY AND ASSESSMENT CENTER, INC.",TVIs,Region I - Ilocos,La Union,Naguilian,"2nd Flr., Krmira Building Corner Aglipay Ortiz(pob)., Naguilian, La Union",Katherine De Vera Bautista,09552415543/09162987599,gestaac.2018@gmail.com,Hilot (Wellness Massage) NC II,2,50,50
"GREAT ENTHUSIASTS OF SKILLS TRAINING ACADEMY AND ASSESSMENT CENTER, INC.",TVIs,Region I - Ilocos,La Union,Naguilian,"2nd Flr., Krmira Building Corner Aglipay Ortiz(pob)., Naguilian, La Union",Katherine De Vera Bautista,09552415543/09162987599,gestaac.2018@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,20,39
"Great Harvest Academy of Technical Skills (GHATS), Inc.",TVIs,Region VI - Western Visayas,Negros Occidental,Bacolod City,"3rd Flr., Dela Rama Arcade, Luzuriaga St., Brgy. 12, Bacolod City, Negros Occidental",SAMMY A. NUARBE,09433182159,ghatsinc17@gmail.com,Bread and Pastry Production NC II,1,27,27
GREEN INNOVATION TRAINING CENTER INC.,TVIs,Region XI - Davao,Davao Oriental ,San Isidro,"GF Green Solution Bldg, Batobato (Pob.), Purok San Antonio, San Isidro, Davao Oriental",CHERYL M. MASISAY,09103065540,gitci2024@gmail.com,Organic Agriculture Production NC II,1,15,0
GREEN VALLEY FARM,TVIs,Cordillera Administrative Region (CAR),Kalinga,Rizal (Liwan),"Macutay, Rizal, Kalinga",JOHNNY O. CARILLO,09261011419,greenvalleyfarm003@gmail.com,Agricultural Crops Production NC II,0,0,20
"GREENFIELD TECHNOLOGY AND SKILLS TRAINING CENTER, INC.",TVIs,Region V - Bicol,Camarines Norte,Vinzons,"Purok 3, Sto. Domingo, Vinzons, Camarines Norte",BABYLYN H. OBUSAN,09301498738,greenfieldtechnology2022@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,0
GREENHAND INTEGRATED FARM,TVIs,Region VIII - Eastern Visayas,Samar (Western Samar),Basey,"Brgy. Tingib, Basey, Samar",NILO T. CABANTAC,0927-034-4076,cabantacnilo@yahoo.com,Bamboo Production NC II,1,50,64
GREENHAND INTEGRATED FARM,TVIs,Region VIII - Eastern Visayas,Samar (Western Samar),Basey,"Brgy. Tingib, Basey, Samar",NILO T. CABANTAC,0927-034-4076,cabantacnilo@yahoo.com,Organic Agriculture Production NC II,1,13,41
GREENTHUMB FARMING SCHOOL,TVIs,Region IVA - CALABARZON,Quezon,Atimonan,"Sitio Hinliligti, Brgy. Sokol, Atimonan, Quezon",MERLE P. BATILO,0945-7987283,tesdafarmschool27@gmail.com,Agroentrepreneurship NC II,1,25,0
GTJ EXEMPLARY TRAINING AND ASSESSMENT CENTER CORP.,NGO/Foundation ,Region VII - Central Visayas,Cebu,San Fernando,"Near Barangay Hall, Hidden Paradise Street Ilaya, San Fernando, Cebu, Region VII (Central Visayas), 6037",DEBORAH T. GONZAGA,09955191845,ronildacabs@gmail.com,Organic Agriculture Production NC II,1,17,0
GUARDIANS TECHNICAL SCHOOL INC.,TVIs,Region IVA - CALABARZON,Cavite,Cavite City,"Blk 3 Lot 41 & 43 Congressional Road, Brgy. San Gabriel, GMA, Cavite",DONITA S. LARAYA,09755863711,guardianstechnicalschool@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,16,0
GUARDIANS TECHNICAL SCHOOL INC.,TVIs,Region IVA - CALABARZON,Cavite,Cavite City,"Blk 3 Lot 41 & 43 Congressional Road, Brgy. San Gabriel, GMA, Cavite",DONITA S. LARAYA,09755863711,guardianstechnicalschool@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,12,21
GUERRIER EN CUISINE ACADEMY (GECA) SCHOOL OF CULINARY ARTS INC.,TVIs,Region III - Central Luzon,Pampanga,City of San Fernando,"JOMAFER BUILDING, DOLORES, CITY OF SAN FERNANDO, PAMPANGA",Heide S. Villanueva,09456201469,geca.academy@gmail.com,Cookery NC II,0,0,10
GUIDED EDUCATION TRAINING SCHOOL (GETS) INC.,TVIs,Region IVA - CALABARZON,Cavite,City of Dasmariñas,"The Villas at Dasmariñas Highlands, Block 17 Lot 4 Narcisa Street, San Agustin 1, Dasmariñas City, Cavite",Irine D. Gascon,(046) 502 2376 / 0927 242 8166 / 0917 849 6148,gasconirine56@gmail.com,Driving NC II,1,37,17
GUIHULNGAN SATELLITE SKILLS DEVELOPMENT CENTER,LGU,Region VII - Central Visayas,Negros Oriental,City of Guihulngan,"Public Market, Guihulngan City, Negros Oriental",ROBERTO T. BUSTAMANTE,035-2313033,gssdc.guihulngan@yahoo.com,Bread and Pastry Production NC II,1,20,0
GUIHULNGAN SATELLITE SKILLS DEVELOPMENT CENTER,LGU,Region VII - Central Visayas,Negros Oriental,City of Guihulngan,"Public Market, Guihulngan City, Negros Oriental",ROBERTO T. BUSTAMANTE,035-2313033,gssdc.guihulngan@yahoo.com,Dressmaking NC II,0,0,0
GUIHULNGAN SATELLITE SKILLS DEVELOPMENT CENTER,LGU,Region VII - Central Visayas,Negros Oriental,City of Guihulngan,"Public Market, Guihulngan City, Negros Oriental",ROBERTO T. BUSTAMANTE,035-2313033,gssdc.guihulngan@yahoo.com,Driving NC II,1,1,0
GUIMARAS SKILLS ACADEMY CORP.  (GSAC),TVIs,Region VI - Western Visayas,Guimaras,Sibunag,"Sitio Tambobohan Maabay, Sibunag, Guimaras",TERESA A.JONDONERO,09302771419,gsacguimaras@gmail.com,Agroentrepreneurship NC II,0,0,10
GUIMARAS SKILLS ACADEMY CORP.  (GSAC),TVIs,Region VI - Western Visayas,Guimaras,Sibunag,"Sitio Tambobohan Maabay, Sibunag, Guimaras",TERESA A.JONDONERO,09302771419,gsacguimaras@gmail.com,Driving (Passenger Bus/Straight Truck) NC III,1,12,39
GUIMARAS SKILLS ACADEMY CORP.  (GSAC),TVIs,Region VI - Western Visayas,Guimaras,Sibunag,"Sitio Tambobohan Maabay, Sibunag, Guimaras",TERESA A.JONDONERO,09302771419,gsacguimaras@gmail.com,Organic Agriculture Production NC II,0,0,31
GUIMARAS SKILLS ACADEMY CORP. (GSAC),TVIs,Region VI - Western Visayas,Iloilo,Santa Barbara,"Sitio Tambobohan Maabay, Sibunag, Guimaras",TERESA A. JONDONERO,09302771419,gsaciloilomtp@gmail.com,Animal Production (Poultry-Chicken) NC II,0,0,34
GUIUAN TECHNICAL VOCATIONAL TRAINING CENTER INC.,TVIs,Region VIII - Eastern Visayas,Eastern Samar,Guiuan,"GTV-TC Building, Lugay St. National Highway, Poblacion Ward 4, Guiuan, Eastern Samar",PEDRO Q. GALACAN II,09773616867,guiuantechvoc@gmail.com,Computer Systems Servicing NC II,0,0,105
GUIUAN TECHNICAL VOCATIONAL TRAINING CENTER INC.,TVIs,Region VIII - Eastern Visayas,Eastern Samar,Guiuan,"GTV-TC Building, Lugay St. National Highway, Poblacion Ward 4, Guiuan, Eastern Samar",PEDRO Q. GALACAN II,09773616867,guiuantechvoc@gmail.com,Food and Beverage Services NC II,1,25,53
"GURUZ SKILLS TRAINING AND DEVELOPMENT INSTITUTE, INC.",TVIs,Region IVB - MIMAROPA,Oriental Mindoro,City of Calapan,"#54, Langka St., Sta. Maria Village, Calapan City, Oriental Mindoro",DR. RYAN A. CLAVERIA,09567011313 / 09156189985,guruzinstitute_official@yahoo.com,Plumbing NC II,0,0,30
"GUTALAC TECHNICAL INSTITUTE AND ASSESSMENT CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,Zamboanga del Norte,Gutalac,"Matunoy, Gutalac, Zamboanga del Norte",ROLAN B. MIRANDA,09478940235,gtitrainingcenter@gmail.com,Bread and Pastry Production NC II,1,40,0
"GUTALAC TECHNICAL INSTITUTE AND ASSESSMENT CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,Zamboanga del Norte,Gutalac,"Matunoy, Gutalac, Zamboanga del Norte",ROLAN B. MIRANDA,09478940235,gtitrainingcenter@gmail.com,Computer Systems Servicing NC II,1,23,64
"GUTALAC TECHNICAL INSTITUTE AND ASSESSMENT CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,Zamboanga del Norte,Gutalac,"Matunoy, Gutalac, Zamboanga del Norte",ROLAN B. MIRANDA,09478940235,gtitrainingcenter@gmail.com,Electrical Installation and Maintenance NC II,1,16,16
"HABILIS EE TRAINING CENTER, INC.",TVIs,Region X - Northern Mindanao,Lanao del Norte,Iligan City,"Gonzales Compound, Purok 5A, Tambo, Iligan City",LEDA C. GONZALES,225-0809,habiliseetrainingcenter@gmail.com,Electrical Installation and Maintenance NC II,1,1,0
"HADDISON TECHNICAL TRAINING AND EDUCATION CENTER, INC.",TVIs,Region I - Ilocos,Pangasinan,Dagupan City,"467 TAPUAC DISTRICT, DAGUPAN CITY, PANGASINAN",Atty. Mark Haddison P. Tandoc,(075)600-3267,agotrosario@yahoo.com,Shielded Metal Arc Welding (SMAW) NC I,0,0,45
HADJI BUTU SCHOOL OF ARTS AND TRADES,DepEd Supv.,Autonomous Region in Muslim Mindanao (ARMM),Sulu,Jolo,"Scott Road, Jolo, Sulu",ROSEMA G. LUKMAN,09661521682,hbsattechdept@gmail.com,Dressmaking NC II,0,0,25
HAESSA SKILLS DEVELOPMENT AND ASSESSMENT CENTER INC.,TVIs,Region IVA - CALABARZON,Cavite,Bacoor City,"Blk 8, Lot 22-24, Dandelion St. Addas 4A, Mambog, Bacoor City, Cavite",ELISA A. ALMONTE,09177700410,haessaskills2024@gmail.com,Domestic Work NC II,1,6,16
HAGTECHA INC.,TVIs,Region XII - SOCCSKSARGEN,Sarangani,General Santos City,"Lot 906-A 15-B, Aparante St., City Heights, General Santos City",MONNALIZA C. TADEJE,552-2397,hagtechacademy@gmail.com,Driving NC II,1,33,33
HANAS TRAINING AND ASSESSMENT CENTER INCORPORATED,TVIs,Region VII - Central Visayas,Cebu,Lapu-Lapu City (Opon),"Maribago Seaview Pension & Spa (Reddoorz), Annex 3 Building ML Quezon National Highway Sitio Looc, Maribago, Lapu-Lapu City (Opon), Cebu, Region VII (Central Visayas), 6015",ATTY. JOSHLY C. PANGATUNGAN,09174757857/ 09175496043,hanas.trainingandassessment@gmail.com,Hilot (Wellness Massage) NC II,1,7,28
HANAS TRAINING AND ASSESSMENT CENTER INCORPORATED,TVIs,Region VII - Central Visayas,Cebu,Lapu-Lapu City (Opon),"Maribago Seaview Pension & Spa (Reddoorz), Annex 3 Building ML Quezon National Highway Sitio Looc, Maribago, Lapu-Lapu City (Opon), Cebu, Region VII (Central Visayas), 6015",ATTY. JOSHLY C. PANGATUNGAN,09174757857/ 09175496043,hanas.trainingandassessment@gmail.com,Housekeeping NC II,0,0,32
HAND CARELINK ACADEMY INC.,TVIs,Cordillera Administrative Region (CAR),Ifugao,Lagawe,"Tilan Bldg., Dullagan, Poblacion North, Lagawe, Ifugao",AILEEN K. LIGMAYO,09360357072,hcla1030@gmail.com,Caregiving NC II,1,13,24
HAND CARELINK ACADEMY INC.,TVIs,Cordillera Administrative Region (CAR),Ifugao,Lagawe,"Tilan Bldg., Dullagan, Poblacion North, Lagawe, Ifugao",AILEEN K. LIGMAYO,09360357072,hcla1030@gmail.com,Hilot (Wellness Massage) NC II,0,0,25
HAR HAKARMEL INTEGRATED FARM,Enterprise/Company,Region IVA - CALABARZON,Batangas,Balayan,"Sitio Molino, Brgy. Magabe,  Balayan, Batangas",GLAIZA A. DE LEON,0956-290-5636,hakarmelady@gmail.com,Agroentrepreneurship NC II,0,0,27
HARDINERO AGRICULTURAL LEARNING CENTER INC.,TVIs,Region III - Central Luzon,Aurora,San Luis,"Dininlian Creek, Brgy. Real, San Luis, Aurora",PETER C. PAULO,09086491705,hardinero.agrilearning@gmail.com,Agricultural Crops Production NC I,0,0,50
HBLL COLLEGE INC.,TVIs,Region X - Northern Mindanao,Misamis Occidental,Ozamis City,"Sto. Nino HBLL Compound, P6 Banadero, Ozamiz City",LILY BESS M. CIPRES,(088) 586 1039,undagmaglasang@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,1,1,0
HEADSTART TRAINING CENTER CORP.,TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"4F St. Jerome Mansion, 82 Victoneta Ave., Potrero, Malabon City",FLORINDA V. VALERA,9684471790,headstartcenter1@gmail.com,Computer Systems Servicing NC II,1,25,194
